station_id,station_latitude,station_longitude,"(34.6951242, 135.1978525)","(35.6580681, 139.7515992)","(33.5892157, 130.3928134)","(35.6465721, 139.6532473)","(34.7053617, 135.5100252)","(35.6617773, 139.7040506)","(35.6995657, 139.6364379)","(34.3862445, 132.4550176)","(35.6721142, 139.7708253)","(35.6938401, 139.7035494)","(35.6414629, 139.6981712)","(34.7594526, 135.51686)","(35.7140142, 139.4078431)","(33.5913576, 130.4148783)","(34.7108955, 137.7259397)","(43.0554601, 141.3409556)","(35.6749184, 139.736775)","(35.6706505, 139.7718614)","(34.7569503, 134.8411775)","(35.6940027, 139.7535951)","(34.6812614, 135.5098009)","(35.602201, 139.6976891)","(34.7375965, 135.3415643)","(35.629564, 139.6849922)","(43.7706355, 142.364819)","(35.7756644, 139.8044788)","(34.6762311, 135.4860587)","(33.3192865, 130.5083735)","(38.2690761, 140.8704029)","(35.546631, 139.4386186)","(35.7177841, 139.56626)","(35.7356234, 139.6516577)","(33.8808817, 130.8734191)","(35.7261178, 139.7166049)","(35.6092261, 139.7301861)","(34.7012792, 135.5280905)","(35.7379419, 139.7310979)","(35.662665, 139.6682677)","(43.0908503, 141.3408314)","(33.5902074, 130.3976602)","(33.5808273, 130.3507639)","(43.0364075, 141.4747892)","(44.0206319, 144.2733983)","(34.7202277, 135.265455)","(35.6427447, 139.6413873)","(43.0744699, 141.3008887)","(35.6728535, 139.8174097)","(35.7511648, 139.7092437)","(33.5756863, 130.3699764)","(35.0955842, 138.8634925)","(34.638969, 135.5184958)","(33.5819411, 130.3484363)","(35.6092076, 139.6693609)","(35.712607, 139.7799956)","(33.5573203, 130.195555)","(35.704686, 139.5754071)","(42.9941431, 143.1979595)","(35.7528042, 139.7334805)","(34.6923371, 135.4722289)","(33.5615691, 130.4264283)","(35.6994733, 139.5029916)","(34.4858993, 133.3623127)","(35.7262319, 139.7232404)","(35.6921398, 139.6854735)","(35.7080677, 139.752167)","(34.5732536, 135.4831008)","(35.6021252, 139.6719581)","(33.8810679, 130.881838)","(35.7248234, 139.7159634)","(33.5869938, 130.3948938)","(35.7043442, 139.7914285)","(34.7997673, 135.3600729)","(35.6692904, 139.7070557)","(37.3718999, 138.5589836)","(34.7337339, 135.4063757)","(35.6712704, 139.7969871)","(37.9163674, 139.0363265)","(35.5612568, 139.7160511)","(37.8742227, 138.9719402)","(33.8664649, 130.7649232)","(35.7268018, 139.7581383)","(35.6689735, 139.4776614)","(34.9751398, 138.3832429)","(37.4462652, 138.8512772)","(35.7435748, 139.8471797)","(35.7118769, 139.7966971)","(34.6793301, 135.6010123)","(35.6995366, 139.8265727)","(35.7066569, 139.8684267)","(35.6429619, 139.6700376)","(35.7253002, 139.6961875)","(34.6882414, 135.1872537)","(34.815149, 134.6853528)","(35.6265683, 139.7258581)","(34.3889694, 132.4630947)","(33.5858162, 130.3986935)","(34.6647437, 135.5034436)","(35.6956944, 139.7593864)","(35.6593968, 139.6964402)","(35.7073985, 139.6638354)","(35.7322863, 139.710247)","(35.7081457, 139.666288)","(34.7660929, 135.6280998)","(35.6641222, 139.729426)","(43.0568187, 141.3539573)","(33.2119674, 130.5579082)","(34.6876966, 135.4954131)","(35.6532174, 139.7110363)"
shiga__minami-komatsu-kana__minami-komatsu,35.235,135.956666667,91.5951469693,347.699671469,543.023093021,338.705298078,71.5271364464,343.472300822,337.931049683,333.920694046,349.611794396,343.868730642,342.682292137,66.2977281042,317.680875099,541.027796366,171.707480091,984.57519776,346.589145114,349.685561811,114.817347875,348.363382476,73.7537984084,342.175016497,78.7340826305,341.349288577,1095.45740827,354.17805914,75.4341910245,544.741993658,552.943644,318.208921392,331.921860352,339.852664729,490.037908456,345.519404927,345.183119679,70.9773154349,347.001670122,340.267449392,987.979184005,542.56385502,546.999052475,988.246637977,1207.4465216,85.1178946192,337.589223304,984.785134267,353.809241999,345.257495374,545.542769788,265.265823524,77.2961508473,547.155983192,339.700715138,350.999668053,561.383986035,332.536598718,1064.06623837,347.452565739,74.7114384535,541.236345041,325.966244191,251.359632854,346.115703427,342.221988855,348.437010587,85.2217157416,339.854414667,489.295953406,345.442018598,542.932243045,351.906106856,72.7753864311,343.842552447,332.921883817,74.9467411461,351.952463611,405.550585108,343.408109184,398.256683865,500.043458772,349.251639562,323.235072459,223.098794828,357.364539993,357.486226171,352.487281293,69.6807198994,354.993045628,358.850180259,340.169620593,343.677489781,92.8289811935,125.02000422,344.993441879,333.121539663,542.650806796,75.6054766586,348.907171133,342.756699588,340.50496594,345.045618476,340.736092839,60.0482934165,345.784573021,985.234999882,545.618153801,73.9004523096,343.98891029
shiga__nagahama-kana__nagahama,35.4233333333,136.241666667,124.872434144,319.339722169,574.240937589,310.370423055,103.915284693,315.070150855,309.277096974,364.669291841,321.179453896,315.281170855,314.396912083,98.9584435734,288.813786678,572.256845956,156.76602899,954.3859841,318.125585322,321.262034073,147.56079082,319.798828204,105.997550768,314.124334386,111.919353242,313.129212884,1064.86002913,325.191915967,107.804833385,576.565661243,519.656185334,290.421017983,303.124812155,311.001100702,520.932395372,316.755992658,317.101964771,103.21688315,318.180190996,311.84404211,957.818195031,573.783044941,578.20482163,957.906851449,1175.72755383,118.373057694,309.272043327,954.65250669,325.392890797,316.351265031,576.773093976,241.331120916,109.210470541,578.357732144,311.597087105,322.343461983,592.530384242,303.820829353,1032.32319543,318.550665281,107.254249665,572.536626865,297.241650221,282.796814685,317.355105642,313.635378458,319.792571986,117.001343783,311.794812051,520.196503567,316.685505753,574.156310278,323.301371466,106.042298413,315.398043725,299.926906679,107.963749156,323.536307738,372.722593004,315.613597865,365.441967629,530.891186149,320.505825963,294.681050611,201.259836967,324.230648518,328.694031286,323.843205407,101.13844566,326.43140625,330.268427013,311.863478761,314.907963874,126.106699754,157.092189484,316.807405954,363.868227396,573.880095236,107.792548258,320.335792279,314.365086668,311.820031681,316.244456206,312.048148805,91.9056971721,317.379997581,955.033501077,577.655410899,106.278316508,315.63982688
shiga__omihachiman-kana__oumi-hatiman,35.1266666667,136.091666667,94.6783780919,337.670764449,551.209945352,328.67443021,70.7782346946,333.484509959,328.154956569,342.922503186,339.635970567,334.027294924,332.605212623,66.459260905,308.123719568,549.200999589,156.295749734,989.95980736,336.643666106,339.702668892,121.374713463,338.494869973,72.5922091239,331.920433237,80.991505683,331.22462436,1100.35462792,344.646395075,74.5705558741,552.036936826,551.18876987,307.811183228,322.275277637,330.235128657,498.677643371,335.817765808,334.945570584,69.8532093247,337.34517398,330.302649716,993.395931667,550.749217845,555.199361527,993.456648136,1210.75278417,87.9334401207,327.546868424,990.234125794,343.813066379,335.67508957,553.711245715,252.707709778,75.3180668297,555.361536495,329.490826432,341.200066215,569.653392214,322.821900371,1067.33905285,337.862319284,74.3390446038,549.312977714,316.272762615,259.652522207,336.410602112,332.383008994,338.632685477,82.8662100176,329.611101069,497.928860479,335.73485287,551.110837777,342.063228149,76.0232061302,333.887334761,333.509899468,76.2918658178,341.959553694,406.634414914,332.962169329,399.384177213,508.732109701,339.528426874,313.409562621,209.734207358,357.331890215,347.786082605,342.675091338,66.8862363916,345.10989691,348.976216278,330.113545655,333.984451436,95.9032022483,132.992663502,334.835669057,342.126996748,550.822599003,74.2750441059,339.043099484,332.762052649,330.748892217,335.376044191,330.982011477,58.2520214759,335.794209921,990.60553462,552.548982026,73.0817538282,333.958664974
shiga__otsu-kana__otsu,34.9916666667,135.911666667,73.1065843108,356.865411227,531.30975493,347.878410024,48.560267717,352.716559967,347.556503985,323.764205128,358.870164009,353.372185918,351.767660341,44.3457078424,327.712171229,529.292636176,168.816530067,1010.59760504,355.905088061,358.931233963,101.276223183,357.813796398,50.3684765462,350.939948549,59.2611649558,350.350666745,1121.22883187,364.210556777,52.3468193938,531.589491665,573.404230884,326.744667915,341.780615863,349.752426132,479.115122217,355.266328887,353.975311352,47.6286447568,356.825621711,349.556559222,1014.01778101,530.848236125,535.306413981,1014.1803151,1232.25493863,66.3244927853,346.743165305,1010.83965876,363.026463523,355.211977603,533.797871783,269.560415939,53.1501638253,535.471999076,348.550022893,360.568683755,549.800597576,342.276023423,1088.84866478,357.391039231,52.1355891615,529.341328367,335.750837628,240.102627094,355.855905244,351.731712751,358.000599731,60.7720957557,348.642798124,478.36186138,355.179378415,531.205229618,361.397810419,54.7280998728,353.144412666,355.590683067,54.3469388922,361.177638153,428.647603568,351.8202724,421.388768269,489.199286812,358.956656492,332.792174029,225.672912174,379.490010437,367.222618874,362.032470737,44.8113773109,364.410072905,368.279250821,349.295771827,353.441524992,74.3187152831,113.776438996,353.930561175,322.972589177,530.912620235,52.0567466996,358.364816525,351.989584654,350.16246673,354.848999388,350.396812921,36.0320833609,355.021484192,1011.25036299,531.901950766,50.8595792816,353.15667722
shiga__shigaraki-kana__shigaraki,34.9133333333,136.08,84.2722578185,344.048236735,543.966706642,335.082008372,57.0277107244,339.944654378,334.978705645,337.406159668,346.093369022,340.723620053,338.922020983,54.2651579731,315.377715151,541.94029196,152.260915149,1011.79613573,343.161381087,346.148266962,114.635748364,345.131118801,58.1859708563,337.945410113,70.3100291504,337.468062514,1121.89915732,351.800823177,60.3845692373,543.494813064,567.675579522,313.693147905,329.329254224,337.304894379,492.201054342,342.732669793,340.987748247,55.7109518415,344.32677226,336.812242931,1015.24966288,543.504414704,547.97055521,1015.19455923,1231.26011281,77.5413734103,333.939887772,1012.10602468,350.222442943,342.78069795,546.437096817,254.880889734,59.7338758382,548.140324973,335.599459631,347.938211025,562.50807446,329.764844474,1087.8420114,344.947603482,60.7789686681,541.908670592,323.275832873,253.461853419,343.317813003,339.089377095,345.372313762,66.4150326451,335.663590926,491.443146239,342.641201761,543.855436292,348.728376224,67.0298150614,340.399228793,352.391144871,64.7663244247,348.380765332,425.797681132,338.661356274,418.591295518,502.313145178,346.395426146,320.212198943,210.508398501,375.652467244,354.661448681,349.38773547,50.9441587361,351.699139672,355.567183049,336.474258927,340.91981094,85.4249864112,127.987980563,341.010890181,336.619360101,543.557475966,59.5392452683,345.684590797,339.213650303,337.59508392,342.34386023,337.830536107,44.4439304963,342.241669175,1012.43396454,543.493781896,59.0616405461,340.347478631
shiga__shunshu-kana__suijyo____2001-03-29,35.38,136.373333333,131.44204023,307.969159284,584.040608079,298.987646876,108.656049028,303.713909475,298.015634378,374.752930124,309.836482355,303.995659563,302.997332932,104.125217544,277.631367546,582.048580673,144.011571745,953.570601409,306.793424848,309.915778776,155.908282618,308.505824129,110.537445989,302.64108862,118.058228617,301.705547243,1063.63366123,314.07101589,112.480614097,585.892004236,513.459738598,278.839991444,291.918638505,299.819797897,530.943438185,305.540574344,305.630342509,107.784455897,306.988780294,300.4947024,957.028412583,583.581754163,588.013095534,956.948849214,1173.23796113,124.793188178,297.882381572,953.889592209,314.045225306,305.194239185,586.564135811,228.841887601,113.342947004,588.168810629,300.131484371,311.087009761,602.380263976,292.582100375,1029.8199305,307.392501939,112.163825926,582.277801145,286.004191317,292.414744268,306.138737124,302.348970449,308.530708347,120.905883838,300.313874326,530.203673798,305.467284286,583.951622904,312.025039374,112.60916377,304.057810431,295.48185602,113.672486365,312.1879975,368.64205507,304.04410525,361.397926495,540.932173401,309.284469881,283.375509519,188.509070632,319.296673048,317.493806617,312.582432726,104.92593126,315.139300623,318.985236107,300.470644612,303.694439716,132.676229021,166.174937074,305.372758368,373.952871631,583.671735249,112.245239753,309.045594908,303.004680637,300.571653398,305.044171835,300.801038835,96.2214135393,306.025411197,954.206534752,586.78455178,110.979705855,304.26404832
shiga__tsuchiyama-kana__tsuchiyama,34.9383333333,136.278333333,102.469800552,325.828394263,562.223960823,316.866993623,74.889893376,321.73339497,316.805549245,355.738879685,327.880430242,322.535450716,320.697872503,72.4130730768,297.261547416,560.196401923,134.811523405,1001.68697286,324.954836764,327.934215036,132.968160279,326.935736548,75.8825619635,319.697077857,88.530359443,319.237805674,1111.3103713,333.660570494,78.1080063474,561.626023464,552.5043319,295.438900162,311.183808993,319.158838939,510.50604914,324.567354621,322.740167587,73.5033475457,326.168500961,318.60645067,1005.16873242,561.761585477,566.228596065,1004.92450666,1219.28459955,95.7621157244,315.723800258,1002.05600135,332.004154391,324.637237991,564.691910571,236.583065174,77.0648078558,566.39890522,317.358286758,329.752537269,580.771161805,311.6064326,1075.88099619,326.801118979,78.6394813501,560.153842673,305.126374821,271.790609204,325.151484223,320.902669391,327.187439876,83.3160660474,317.417885332,509.747776969,324.474963065,562.11180731,330.535029629,85.3549641478,322.192784274,339.143358482,82.9243656322,330.163961709,412.715387912,320.38937332,405.556516275,520.620145434,328.223855123,302.041113615,192.294225496,361.903295033,336.488659885,331.199069027,68.3113533096,333.497542445,337.364877559,318.25461538,322.757281362,103.611416723,146.276169047,322.774084623,354.952104395,561.813151379,77.1309364328,327.489599517,321.001759853,319.423633541,324.184583314,319.65927442,62.4595946645,324.028682182,1002.31163193,561.557413907,76.8403193344,322.129503247
shiga__yanagase-kana__janagasse,35.5816666667,136.188333333,133.497049511,322.905516624,575.69917643,313.990594877,115.205976418,318.603939578,312.555975896,365.73131055,324.662445887,318.614064991,318.056829518,109.829871542,291.924317192,573.733859618,170.187081085,940.763647782,321.584188602,324.754224433,153.076433354,323.14313652,117.486414032,318.029820747,121.330008625,316.861788408,1051.616683,328.050597739,119.110945874,579.021047116,512.691543616,294.674020417,306.264817094,314.054694305,521.96388827,319.890584505,320.966795031,114.717311627,321.245643238,315.365119928,944.17106808,575.243717407,579.641386343,944.419858934,1163.77749946,127.298976557,312.914488905,940.980558185,328.880661257,319.326737302,578.248327767,249.098664301,121.10711323,579.788052118,315.45584579,325.580026221,593.865623278,307.049062887,1020.40999176,321.524452679,118.295257702,574.123315267,300.482145375,285.076989985,320.491024035,316.974376235,323.049591224,129.04536084,315.698442257,521.237390446,319.827988505,575.624125972,326.591543039,114.957271828,318.88543629,290.842345204,118.006047502,327.029689561,363.021688918,319.774871891,355.706394426,531.846278367,323.648788442,298.117941864,210.715424989,315.743085124,331.761782007,327.088720304,113.520566075,329.759502353,333.563772468,315.509378079,318.041359487,134.715396377,161.136285771,320.564199435,364.929371598,575.356126599,119.353586635,323.671074548,317.912312116,315.056769037,319.338474554,315.280852276,103.882252011,320.904123469,941.422030837,580.507168437,117.577774923,319.228426023
shimane__akana-kana__NONE,35.0016666667,132.711666667,229.899779138,644.059775073,264.793868201,635.081144896,258.005022127,639.799752979,634.04884282,72.2082453601,645.917547508,640.045921621,639.094314926,257.847626058,613.593773114,263.015713602,459.627033169,1163.87554221,642.869670482,645.998167323,196.563956002,644.561057154,258.375780745,638.735326193,242.229309019,637.805078602,1278.55979344,649.960623957,256.310889385,275.85271815,814.365658496,614.89257849,627.90463114,635.780816729,209.753331436,641.53543684,641.726836116,259.707576361,642.96022814,636.577857217,1166.76163893,264.368175422,268.47784275,1169.75866058,1408.45069777,235.59549945,633.97738019,1163.22218837,650.128348226,641.128399506,267.390213958,561.264088217,259.913097655,268.577731472,636.22913602,647.11691302,281.671315784,628.597182908,1267.91663218,643.327887656,254.787662412,264.17587374,622.018006103,82.605102447,642.134489284,638.399737632,644.56462701,258.056394094,636.40874807,209.11829727,641.46473487,264.787719497,648.069500092,243.086572373,640.137468104,587.903123611,248.168860445,648.271288536,652.475966069,640.099276189,645.286004053,218.792558089,645.284845804,619.436893102,517.759645959,614.869168358,653.474129796,648.615681811,266.672314682,651.194272939,655.034627017,636.566361392,639.687512116,229.065186575,181.554622962,641.472582371,71.6838419616,264.584760639,258.084094992,645.099094244,639.091925173,636.594860699,641.024532874,636.823238545,267.879397548,642.110767718,1164.70489399,280.879426857,256.965001556,640.355972004
shimane__azumayama-kana__azumayama____2009-11-20,35.0666666667,133.036666667,201.825257791,613.67318259,293.340194134,604.697322631,229.619862393,609.40981369,603.638527696,92.3888155494,615.524577448,609.640424422,608.71455534,229.193296878,583.169283954,291.522619748,430.426110784,1140.31820287,612.474270165,615.605947074,168.445882275,614.157059535,230.113777565,608.376722271,213.794656026,607.431166548,1254.88954099,619.523068822,228.093387672,303.096876008,784.933266939,584.558755796,597.483753515,605.35491364,238.313795267,611.115712226,611.365322361,231.330442799,612.535846607,606.186341059,1143.2491083,292.907738999,297.082285521,1146.04211021,1383.56260984,207.314127958,603.59516231,1139.72998961,619.736449833,610.697776003,295.93746073,531.328724953,231.866140347,297.190685837,605.865773378,616.705180365,310.494776002,598.182521702,1242.66191092,612.897343864,226.496529676,292.551190392,591.603349994,70.9895830731,611.714923718,607.994465163,614.15408414,230.407779696,606.049400836,237.657689744,611.045557792,293.321901595,617.661882343,214.321657701,609.743892295,558.40880205,219.709732208,617.879539015,623.48584595,609.764879882,616.274121888,247.557107678,614.866124355,589.035994646,488.002189288,585.329327935,623.050940213,618.204796619,238.353401655,620.789955696,624.628310941,606.184939091,609.267500523,201.042936809,153.174612613,611.101531468,91.7158066291,293.106765635,229.913133372,614.694485749,608.702939861,606.18182532,610.601924433,606.409941287,239.136578143,611.720454631,1141.13599701,307.541539098,228.680577729,609.970569696
shimane__daito-kana__daito,35.3183333333,132.965,215.217541242,616.863036224,304.375829842,607.926037238,242.037763348,612.570397366,606.586606802,113.434740271,618.64643594,612.634915741,611.979104564,240.949863461,585.977907064,302.651794335,439.688954854,1121.9461947,615.574204385,618.735532973,182.1672967,617.162665462,242.81528941,611.844568677,226.238635423,610.754804005,1236.64586614,622.12404173,240.913869642,316.672113993,777.481010105,588.277961152,600.31746647,608.118757868,249.465224157,613.946580389,614.802499449,243.752896536,615.309580678,609.334466989,1124.82538474,303.95976157,307.975750615,1127.85543882,1366.83595444,220.184217903,606.841364908,1121.28300097,622.864575623,613.39715976,306.965299908,537.591884835,245.033881224,308.064098217,609.292257386,619.621742544,320.831715585,601.087866787,1226.44371399,615.595138324,239.161984469,303.970052262,594.516959589,99.2318537412,614.546956164,610.993395662,617.08705935,244.415691199,609.513179466,248.858489361,613.882944184,304.385269326,620.623488636,225.925208912,612.866254242,551.323692725,232.038288697,621.011368125,614.703993535,613.44734198,607.561351856,258.204589231,617.704366779,592.10604378,495.140127678,578.388844398,625.826856673,621.129196473,250.855392379,623.784357234,627.596344991,609.435960222,612.097177362,214.557186836,166.551178705,614.44848622,112.856542704,304.198278399,242.823161343,617.69277086,611.87420425,609.096029135,613.399209702,609.320884939,250.580191945,614.874420566,1122.7773279,322.060129323,241.342633344,613.176930893
shimane__engaged-kana__kakeya,35.1966666667,132.815,224.661658234,631.862908588,285.302700564,622.90741979,252.123231889,627.581263758,621.683393793,95.7515872602,633.674908579,627.714277188,626.946678547,251.427714988,601.125911948,283.570460311,451.740286671,1140.96720415,630.610928835,633.760835705,191.337013585,632.238649501,252.729645688,626.727152448,236.283938281,625.697442858,1255.67911375,637.365980947,250.75270088,297.477380586,795.819703329,603.047867875,615.459288658,623.291128098,230.363852823,629.093225964,629.698733591,253.838071627,630.479835317,624.349626781,1143.84016736,284.885141832,288.91589378,1146.89740448,1385.99263987,229.960252124,621.815190739,1140.29506796,637.891546038,628.597076726,287.893597861,551.20145875,254.663772511,289.006033137,624.191509318,634.734874533,301.829227599,616.200653275,1245.62373686,630.796274882,249.093101347,284.866772958,609.624542072,93.3987446341,629.69328492,626.070498663,632.19281575,253.512447098,624.396848529,229.753264459,629.026916313,285.309835579,635.718429151,236.468389278,627.893004578,569.552269137,242.162458442,636.036332094,633.275961369,628.239795582,626.120025645,239.147933043,632.848988504,607.148700635,508.310532016,596.591695201,640.998928962,636.239509414,260.902206693,638.866650509,642.690425479,624.408480951,627.243820813,223.923676462,175.893958308,629.382374357,95.2150919253,285.120468896,252.609631664,632.771900395,626.880464269,624.207360611,628.559386122,624.433610248,261.254992902,629.888633348,1141.79988458,302.867293079,251.278973895,628.168990376
