station_id,station_latitude,station_longitude,"(35.6436746642265, 139.668220854814)","(34.8299255519268, 134.67307503026)","(35.6686002312873, 139.763042710922)","(33.576378885814, 130.339313030944)","(35.7049600607628, 139.828642317999)","(34.3921061951814, 132.461913549062)","(35.7504730896129, 139.668412382952)","(34.8446959955273, 135.200009648607)","(34.6695141138059, 135.501425073088)","(35.6592135750057, 139.699736413293)","(34.9761959856874, 138.395167116889)","(34.7833546642214, 135.626893879107)","(35.1435065774705, 138.824720764706)","(35.7113526946999, 139.782683762559)","(35.6707278552571, 139.824575523243)","(33.5898057431799, 130.400170103423)","(35.6913840261435, 139.701256018243)","(34.6921090191178, 135.19169838649)","(34.721643852576, 137.738944248312)","(34.7008890686831, 135.523532507624)","(34.5429737840978, 135.483425913341)","(34.7628842428802, 135.351271325934)","(34.6642578923122, 135.097043633343)","(35.7704936763352, 139.725523823653)","(35.7045268734617, 139.746450221751)","(35.7033806289694, 139.660343438851)","(35.5127621813484, 139.495732838814)","(43.0550467342327, 141.353236099251)","(33.5938114369172, 130.407306147911)","(38.2609292213358, 140.879943773246)","(34.6864822282026, 135.504173905849)","(35.6957799197548, 139.768452660487)","(37.9141796404018, 139.060023533565)","(35.7300682724374, 139.711742036854)","(43.0626508559011, 141.35141885084)","(34.4896774918856, 133.362129875602)","(35.6661365113171, 139.733978129589)","(35.6825041877889, 139.773619351768)","(43.1298785546459, 143.714585146618)","(35.5496703891492, 139.448494440035)","(34.7491925683586, 135.410836568174)","(34.6463123135796, 135.513197204085)","(33.5568813625172, 130.415134494467)","(43.7680334140293, 142.359663830444)","(35.6641613578352, 139.540968681458)","(34.6633947065657, 134.967793581374)","(38.2637658039492, 140.870328746743)","(33.586969256765, 130.392800598517)","(34.7015189521487, 135.498858596496)","(35.6371829456301, 139.737998019487)","(34.405829139868, 132.453737641663)","(35.6467447985159, 139.707924045163)","(43.0981588902961, 141.351928620239)","(37.9224038247084, 139.04490438335)","(34.8483344010984, 135.617700846468)","(43.0393556174936, 141.42905073338)","(33.3116451885167, 130.518556071422)","(35.6772067238161, 139.373869598931)","(35.68858932521, 139.731970982304)","(35.6284593898344, 139.778927275065)","(35.7554126329199, 139.808819886617)","(34.4438143992744, 135.359104867502)","(33.5893363895301, 130.418461937543)","(33.8815002311681, 130.887364287386)","(35.6482309999929, 139.369090338226)","(43.0171684632422, 141.364464259678)","(35.7124105538004, 139.706563865451)","(33.5797340853351, 130.401762444701)","(33.8618400940539, 130.751425402895)","(35.7034722044097, 139.470149586499)","(34.7528255827152, 134.84764167701)","(37.9098086109062, 139.062169682261)","(35.7316384246169, 139.558725129422)","(34.6649455287861, 135.530684753628)","(34.7526220020618, 135.495215366821)","(35.7329919391343, 139.733984177229)","(35.7712603764982, 139.691129568101)","(34.8128200803455, 135.567196195081)","(35.6065644629997, 139.722434229872)","(38.2211741466384, 140.864111861762)","(34.6188256463165, 135.511015877611)","(37.4475520983702, 138.841401954853)","(34.8285115727567, 138.194795335294)","(35.7487613697795, 139.333801249646)","(41.7867642774289, 140.743511351584)","(34.6961072081487, 135.484354119315)","(35.6754199339039, 139.658380363957)","(35.6631812401236, 139.671710927319)","(34.6541547389256, 135.59431702676)","(42.9426007881073, 141.381244720474)","(35.700459562678, 139.701280416651)","(37.9218089873865, 139.111617459975)","(43.7748457584393, 142.37740311615)","(35.6674650422837, 139.712665228437)","(34.6575376688925, 135.465790031662)","(38.586508041042, 140.941775545589)","(35.0169242595713, 138.483531738964)","(34.7013913398396, 135.553402986219)","(38.3305179893434, 141.021907735053)","(43.0710451863794, 141.309260567281)","(35.6273684971615, 139.684337716716)","(34.7168187850391, 135.252629859974)","(35.6373649334246, 139.593794420619)","(38.3282072863035, 140.873967041258)","(35.6500406201583, 139.633061874363)","(35.6572000631066, 139.437613780568)","(33.5690428275857, 130.610252475554)","(35.6066348830337, 139.668428354733)","(37.8968937017632, 139.038831703075)","(35.7019030598891, 139.52388554909)","(37.8697297318579, 138.971622613575)","(34.89895181957, 138.344235678092)","(35.6245326769377, 139.421325138687)","(38.2680706340227, 140.883916167353)","(35.7563293056277, 139.554190917653)","(37.1397777679231, 138.251520899663)","(35.6194544011121, 139.704180393047)","(35.6198993105808, 139.633401431252)","(34.9345598371853, 139.096332944694)","(34.3874999304076, 132.661308799626)","(34.8192452150664, 135.455217027399)","(35.2286300184325, 138.616270553172)","(37.838267244892, 139.104301421225)","(33.459353333184, 130.501845827137)","(34.5343100355169, 135.574890561587)","(37.5704782355036, 138.873286079977)","(33.6253345645257, 130.431896363042)","(43.4737679144369, 142.121081840925)","(37.9496613371687, 139.320881857858)"
shizuoka__shizuoka-airport-kana__shizuoka-kukou,34.795,138.188333333,164.370353861,321.638809396,173.032795296,735.859453939,180.211198822,527.151050386,171.377176173,273.440601348,246.465232347,167.699032878,27.5966593625,234.424471299,69.8020598525,177.163555544,177.827606625,730.020508502,169.85494654,274.63509169,41.9411870222,244.224440151,249.479919042,259.700583551,283.483245108,176.826243117,174.038140716,167.639412364,143.288127698,956.969859141,729.276587135,453.853731536,246.08958855,175.124127543,354.849339692,173.139674984,957.729879539,443.734742431,170.694441214,174.685737566,1041.30654559,142.082816416,254.296263063,245.582481715,729.479511951,1058.83204145,156.395306061,295.310827631,453.662099411,730.757120662,246.477631322,169.222300617,527.728424666,167.535645284,961.502162984,355.443071859,235.244293206,957.208910619,726.784914332,145.686037257,171.951941916,171.825140237,181.903180821,262.364319182,728.375785429,679.252499673,143.233632969,953.240905024,171.605549104,730.123209545,692.016372672,154.16582816,305.823750874,354.419180676,162.317824956,243.826202609,246.561843929,174.954891548,174.414783777,239.849563237,166.200035974,449.397094507,246.045644554,300.142486998,3.7643999553,148.519793911,807.540845409,247.838380529,165.667309377,165.864933391,238.100217245,945.780937306,170.442011035,356.721045765,1060.05512938,169.182260789,249.818924768,487.362797625,36.5240287031,241.48891892,467.12980295,957.584704166,164.564449968,268.91868134,158.453976471,459.86304056,162.165035551,148.606504577,711.526276204,162.092626076,352.563546526,157.788449751,348.356241787,18.3383602126,145.167619195,454.708185591,163.757431016,260.235296611,165.58185986,160.277212319,84.4566615784,508.993494501,250.091961538,61.9674970594,347.563489847,724.166247875,241.277834508,314.07384994,726.287932838,1021.41222199,364.505578781
shizuoka__shizuoka-kana__shizuoka,34.975,138.403333333,136.878577744,341.291791012,145.626935949,758.377663525,152.798085648,548.203383703,143.599482162,293.089986103,267.625856002,140.212072398,0.757412339171,254.708540751,42.7446423948,149.653588444,150.525427833,752.535568574,142.271294133,295.435043391,66.9481314124,265.148877635,271.583657728,280.039920412,304.42946955,149.079846367,146.489466549,139.959173139,115.952064907,932.514036697,751.785345114,426.623014378,267.117447479,147.638428977,331.421246896,145.467952866,933.27974978,464.772972789,143.245159616,147.251673084,1014.82571761,114.497643455,274.770786146,266.933751415,752.081685449,1033.70333369,128.635240026,316.191465107,426.444634301,753.275511589,267.38180063,141.882724764,548.725379085,140.105551766,937.068389449,332.081746813,254.947481502,932.660462699,750.015052639,117.713786031,144.427262558,144.598049585,154.309308971,285.025785403,750.90085664,701.244658636,115.291825567,928.754186382,143.971753678,752.663519725,713.999978261,126.244370339,326.04447849,330.97837816,134.444659713,265.043548247,267.048105096,147.308440139,146.623520709,259.854234347,138.949411511,422.148311103,267.60801685,277.174100692,25.0475055751,120.501346932,783.200656925,268.776922878,138.059953824,138.316514076,259.450976242,921.239023173,142.832621162,333.104302911,1034.91377999,141.691113493,271.048313314,460.352574402,8.67395180954,262.42795463,439.809613621,933.186412981,137.1592625,289.567666232,130.850876741,432.699543284,134.590824359,120.723849095,734.196013144,134.73413235,329.200454537,129.927293903,325.234859943,10.0164030472,117.327627081,427.47944842,135.842117321,240.592974465,138.244256244,132.802603904,63.4561163188,530.147884464,270.008072793,34.1860863415,323.88531629,747.045234898,263.535911183,291.082666332,748.73130679,996.362946308,340.176766727
shizuoka__takaneyama-kana__takanesanes,34.975,138.196666667,153.012390568,322.428562064,161.885195772,739.774823641,169.022675792,529.409848754,159.035580254,274.229936487,248.884525646,156.343449439,18.1266032807,235.887534643,60.2652463353,165.711300141,166.936026865,733.932463552,158.203200038,276.647252519,50.4219619847,246.381647544,252.983219533,261.21738928,285.654029081,164.590547356,162.480386201,155.676742676,132.434738316,937.550100767,733.181088393,436.501209387,248.360871216,163.74831853,335.206856676,161.187969828,938.30812968,445.984140676,159.43532575,163.456231071,1023.00858114,130.538362074,255.959451535,248.216739663,733.495456933,1039.67510898,144.18053559,297.407007953,436.29009314,734.672996836,248.611742575,158.261352,529.926768623,156.33981966,942.074642438,335.784767729,236.093715249,937.821624151,731.570083995,132.38545118,160.47261435,161.13659144,170.181787089,266.533023339,732.299750614,682.555640087,130.178954245,933.832022582,159.786967998,734.065226785,695.308987473,141.190228817,307.207294802,334.779857654,149.577559339,246.310058546,248.23949826,163.083350839,162.007040078,241.014349003,155.471954189,432.073492612,248.920136222,280.417965824,16.2521469405,134.349925577,788.090713413,250.0100648,153.954974284,154.335026644,240.736813628,926.391894149,158.706752072,337.124765624,1040.90394007,157.809727677,252.31419892,469.698589702,26.5984736502,243.66315495,449.910281903,938.14538249,153.446262459,270.767502158,146.781961613,442.411117543,150.569581989,135.876365698,715.624399533,151.106548257,332.906488735,145.126727158,328.647375241,15.9038591612,132.664214733,437.352371676,150.779191775,240.254795461,154.637884707,148.982896912,82.2961444034,511.365327849,251.161814463,47.4908783044,327.986268359,728.517152263,244.968964396,294.348965686,730.115016363,1002.22135574,345.120795288
shizuoka__tenryu-kana__tenryu,34.89,137.813333333,188.35031249,287.221519809,197.288665595,703.655482582,204.385697266,493.683102413,193.819710557,238.995966222,213.017793236,191.670499438,54.0109020697,200.337448504,96.497648259,200.959833765,202.434812532,697.813413279,193.378549769,240.926206997,19.8786515752,210.593403084,216.862815131,225.66595213,249.885651515,199.415223763,197.687679287,190.696787722,168.061342112,956.694881995,697.063287053,463.897994106,212.538226114,199.040405487,353.71536293,196.191494711,957.439414948,410.245070845,194.796392454,198.817721702,1047.19101736,165.88443137,220.348798675,212.2890979,697.358981354,1060.29592995,179.111126632,261.66906034,463.640960875,698.553309248,212.832490248,193.756647516,494.219951199,191.739895954,961.165716049,354.154513223,200.802961442,957.175106669,695.337641658,166.67547701,195.725869057,196.732847363,205.277474666,230.320698098,696.178553246,646.555811223,164.661554712,953.049797433,194.868856146,697.941044342,659.312516686,175.653760207,271.735869036,353.317087078,184.152751704,210.422949363,212.617823083,198.123766808,196.736729373,205.589761842,191.069060906,459.547407153,212.931060942,298.478626466,35.5431828762,167.90462899,807.142967167,214.219752504,189.115790307,189.585988675,204.803651627,945.741319023,193.83698978,356.003044699,1061.55420892,193.1236492,216.42774769,496.255770206,62.8142490871,207.867528572,477.591028951,957.160636157,188.890257258,235.099390368,181.992869844,469.556901601,185.802968652,170.538263884,679.474056007,186.614301714,351.300396772,179.778246647,346.589450161,48.5373441338,167.4881568,464.739658337,185.18357768,252.73872619,190.151545283,184.364853685,117.350899014,475.599555618,215.785966069,82.3179085878,347.05540168,692.33156913,208.813361806,312.319326486,694.010741036,1022.68101054,365.434439902
shizuoka__tohi-kana__toy,34.8766666667,138.761666667,118.517623058,373.914987463,126.570914977,789.059544896,133.657297271,580.037129488,127.269086099,325.689439973,299.310775607,121.748879071,35.2604006556,286.933269783,30.1577013311,131.150586925,130.816391286,783.220216464,124.402695082,327.37173401,95.1565221345,296.98869356,302.575939714,312.249916694,336.275781286,132.34266668,128.297234604,122.861958532,97.2079672658,935.156486729,782.475737338,420.667601696,298.890783579,129.020604495,338.122378941,128.182594032,935.93595383,496.603706724,124.489479968,128.329529703,1011.22206445,97.3944018211,306.897275969,298.487228717,782.685989062,1034.46032479,112.52028433,348.085784288,420.560476026,783.957127188,299.236092509,122.527039869,580.597058883,121.298606034,939.762552015,338.927942311,287.491551686,935.065503952,779.99775939,104.835514663,126.118167195,124.60776154,136.27927734,315.550373099,781.57630899,732.382105117,101.8950133,931.321425969,126.428132033,783.325023481,745.145057343,112.105939198,358.34817174,337.654111331,119.383454687,296.688491016,299.16254558,129.790969564,130.357338992,292.24056134,119.18211291,416.113033309,299.011458925,285.360925844,52.1157376821,109.857223568,786.304486176,300.609768029,120.452212584,120.2925566,291.000724256,923.671885098,125.134483954,339.363013917,1035.63421683,123.223483971,302.688314398,455.383763524,29.7930244918,294.256617978,433.313807952,935.974066449,118.26801965,321.596323733,113.387467222,427.07337578,116.829076379,106.215221511,764.73681909,115.629259399,336.064074505,114.846978384,332.661916272,38.2384267957,102.412962849,421.531344328,121.319548022,255.288601564,118.949849283,114.427173007,31.2531438949,561.908527861,302.450357272,41.2388160125,330.071068868,777.384995196,294.400252649,299.082324516,779.480969669,997.371691042,344.666888032
shizuoka__umeokeshima-kana__umegasima,35.2366666667,138.341666667,128.631933259,337.77046521,137.646058341,758.211005399,144.614757086,545.971534664,133.197982731,289.920684204,266.938340332,131.906776897,29.3060342151,252.839217853,45.1925926009,140.988665738,142.973406553,752.370480091,133.322017068,293.940106695,79.3311990578,264.124215353,272.358650234,277.99067632,303.085314167,138.81804987,137.66142603,130.406806887,109.251436105,906.011983879,751.610169675,404.947896098,266.23071012,139.161355315,303.996731525,135.847872946,906.772092463,462.753986737,135.080919128,139.077175691,991.124274916,106.381522733,272.972318213,266.549478627,752.069813548,1007.9318478,118.759891794,314.658309054,404.727133563,753.115339256,266.303400244,134.347302619,546.405673462,132.128069153,910.544684111,304.605924511,252.234793253,906.250903997,751.139501587,105.682135866,135.793939576,137.557656266,145.027466962,286.615259151,750.755256168,700.252707891,103.859483835,902.282713778,134.650398088,752.54241615,712.975833177,114.773278789,323.450005564,303.563683077,123.343167847,264.470060613,265.344261202,137.824688558,136.039044664,257.519879357,131.941106738,400.535602972,267.54906935,249.398619832,47.2229517279,106.452976791,756.585676713,267.736820863,129.060539463,129.688955482,259.143463704,894.822871903,133.701926219,305.830524438,1009.15745615,133.324039717,270.433305819,437.999604988,27.5958060028,261.453923043,418.423003689,906.628121289,129.397448697,287.894336921,122.07498129,410.80852633,125.899126804,109.895261685,734.325548059,127.291466485,301.725448834,119.071298882,297.580279896,37.4674318068,107.068620855,405.797257442,124.207486642,211.329592155,130.814537314,124.769372151,76.5475504398,528.120889117,267.438359323,25.0128158534,296.660988068,747.531842606,264.643985268,263.327372901,748.446054825,970.497967033,313.54734456
shizuoka__yukeshima-kana__yugashima,34.9,138.925,106.677279786,388.835537075,114.382835319,804.206017364,121.367940238,595.099510405,116.069479241,340.610416169,314.373943286,109.829722298,49.1363814936,301.920552983,28.5229584062,119.110513,118.356994939,798.366577143,112.668272714,342.407139177,110.309768719,312.033244554,317.697722435,327.242981174,351.323764877,120.929310798,116.399305027,111.433160234,85.5712040862,929.345939374,797.621929967,411.932899704,313.943704492,116.96210285,334.692467493,116.616497658,930.130705911,511.663556637,112.431807926,116.170179607,1002.94996071,86.4081044343,321.902998942,313.564211543,797.834427796,1027.85716514,101.625513323,363.128748972,411.852395976,799.103577724,314.27909263,110.277080099,595.654853879,109.260053872,933.971284886,335.55851944,302.419320618,929.15841111,795.150197889,95.4067082415,114.202799837,112.11206586,124.355364388,330.694017629,796.722917983,747.508480697,92.3234222171,925.481756598,114.788259502,798.472023814,760.271132885,102.003030538,373.330190559,334.214664297,108.784785244,311.755741241,314.169146702,118.12092856,119.14254024,307.2001256,106.824064573,407.356252127,314.102651768,282.782184552,67.2381451292,101.237616966,780.752419911,315.655632895,108.865208627,108.553205608,306.077228947,917.78060394,113.45364722,335.737470173,1029.01620406,111.284747299,317.756778654,446.963606277,42.3562883419,309.302223357,424.359658677,930.222422406,106.236511115,336.61834701,101.957626022,418.450656174,105.234876473,96.084487877,779.886553681,103.554002059,332.711398713,104.317712088,329.56623665,53.0817210546,92.2019128993,412.79794062,110.900060272,255.829311887,106.763770011,102.637812284,16.1190090022,576.978840398,317.40068542,46.0683716342,326.444143899,792.537642151,309.52854161,296.361870718,794.625335596,990.880531378,340.2676321
tochigi__ashikaga-kana__ashkaga,36.3016666667,139.473333333,75.0959589871,464.72810916,74.9453961664,887.075412901,73.5524121985,671.439715295,63.6374837259,419.688470198,403.317076903,74.1522275508,176.529603187,387.306995415,141.267558224,71.1910924436,76.8401692755,881.286033179,70.7661125306,427.507557451,235.545655002,399.906973033,411.493822766,410.931626442,436.660735759,63.1690972734,70.6857248798,68.4929742303,87.5580506694,766.907632983,880.504016978,250.675765434,402.218817591,72.3030288332,182.687447139,66.9663952261,767.698988457,590.32166337,74.3318547967,73.8449856473,840.545828988,83.4698289752,406.694334825,403.573253304,881.40912873,864.70177313,70.9992385567,447.390514288,250.525131879,882.038459476,401.881243084,77.498363975,671.615910756,75.6866882999,771.556464464,183.854897549,384.856911653,766.600080601,883.514191553,69.8674181871,71.9128168825,79.6217792173,67.7357480831,426.865785607,879.737607786,827.317503529,73.1112997995,763.007530123,68.6812129421,881.577868651,839.827267147,66.3757108341,453.308469563,182.174076706,63.7166165115,401.185058428,399.605937084,67.332271527,62.0404787757,390.736622647,80.3344697448,246.167973677,405.199027132,139.086309526,200.368885262,62.6258966368,618.762917936,403.337420761,71.4630706431,73.0694419315,396.616876792,755.244817672,69.8034637846,182.654149839,865.853869949,73.6056323996,406.826014508,284.92913432,168.3782617,397.455456587,263.700589611,767.86150775,77.2019797492,421.288649626,74.5063777896,256.896723316,73.7246501907,71.5816502911,864.193614653,79.1023524943,181.201391965,66.7050874234,179.647861259,186.248934224,75.279972999,251.535652915,60.9476555219,143.400761357,78.5091820946,77.0134488014,155.48054114,654.459756735,399.650896809,142.061090981,173.658998358,878.255456861,404.683031621,150.61261749,877.061082883,827.787465733,183.395459299
tochigi__ashio-kana__asio,36.6466666667,139.448333333,113.039306099,476.609153218,112.161757189,897.064859753,109.952212246,681.083937372,101.394636529,433.10998132,419.293404213,111.880715446,208.355271983,402.828848161,176.031370719,108.054982024,113.46048112,891.313379575,108.415101037,442.148175761,263.736219688,415.713141769,428.402785038,425.571427666,451.190208085,100.367072479,107.927156993,106.392664144,125.891007958,729.911721656,890.525474836,219.409064156,418.067494875,109.372331621,144.825580436,104.431166273,730.698538256,601.24262836,111.79629333,110.916392071,806.765999733,121.723620751,421.668553241,419.783755152,891.599841134,828.529534231,109.338854362,461.488290312,219.175498452,892.066345904,417.585807121,115.007596815,681.167022558,113.385798242,734.544571485,146.034579488,399.77789337,729.69230847,894.899316281,107.781671801,109.330176323,116.834258825,104.074122612,444.037103991,889.795606387,836.826651617,111.017442147,726.03685891,106.237963726,891.650536297,849.21109193,104.677386885,466.321640549,144.309335837,102.018184311,417.31372832,414.872042051,104.588545494,99.5609985263,405.769413048,118.019132907,215.021389916,421.621429542,103.993736693,231.412342307,100.165012936,581.489520931,419.030082632,109.416087443,110.965095484,413.087882892,718.319382835,107.43096686,144.634567362,829.698632023,111.226975383,422.760400926,252.457728224,200.741948807,413.375230573,232.999504898,730.813509328,115.080256711,435.948011674,112.756326678,225.219651426,111.829900701,109.797260803,874.644599586,117.091630482,143.427996426,105.053193956,142.172882194,218.10261613,113.44359481,220.255750861,99.2518945129,119.894638286,116.284039769,115.142934746,192.61332164,664.515973148,414.201034543,174.335779383,135.72335558,888.997226945,422.027216746,114.558357307,886.986317532,791.485988245,145.051374839
tochigi__furari-kana__ikari,36.9216666667,139.695,141.831845536,509.34187023,139.180138483,928.274147619,135.543992971,712.314503668,129.983710906,466.662295844,453.957637336,140.088005523,245.657086339,437.346202228,212.319664489,134.532970439,139.296882579,922.54802373,136.519107755,476.215997584,301.365310508,450.316929364,463.411209878,459.673751153,485.192181442,127.769799415,135.138713658,135.222707461,157.359577673,695.544906452,921.757450841,181.783308608,452.683442975,136.190061509,123.666081015,132.234337827,696.338898215,633.266701115,139.363226079,137.684381361,769.758294351,153.845426302,455.920131637,454.53927023,922.924592836,793.101000361,140.222645963,495.281565032,181.552949815,923.300720442,452.14506306,142.584050003,712.34625004,141.475566427,700.202941207,125.088421808,434.056851947,695.18860887,926.867259504,141.071014518,136.868314472,143.697585073,129.816482376,479.118148179,921.048382374,867.816653786,144.307080749,691.630441538,134.189002914,922.910032284,880.119815026,136.676500882,499.614240663,123.148341209,132.617228267,452.041998735,449.259042666,131.947834362,127.655821568,440.080633809,145.949715048,177.391820274,456.455946087,95.661805033,268.864824982,134.130486925,547.629533142,453.581594575,138.32832665,139.662804087,447.957560763,683.843461323,135.512163916,122.424513836,794.252485159,139.180881373,457.401116543,214.975264895,237.918522087,448.029010079,195.369493412,696.530936451,143.623842084,470.036580122,142.801270033,187.619263438,141.214780678,142.202920919,906.124977086,145.940614263,122.839177117,136.220332553,123.182968295,255.408038569,146.020463435,182.630594925,129.928390815,130.694419416,144.501086665,144.555359202,227.005953723,695.992638067,448.290729962,211.498236979,114.392112029,920.62494263,457.209043097,102.469542422,918.167566291,756.196344289,118.799670958
tochigi__hachijiyama-kana__yamizosan____2007-03-28,36.9366666667,140.258333333,152.955041446,555.739787869,147.574521577,975.964735226,142.017806884,759.974517284,141.879434358,512.204114995,498.045919311,150.369159007,274.88750005,481.657855223,237.225348981,142.516670088,145.776166654,970.220064018,146.959148234,521.129453238,334.971989749,494.496996404,506.949804491,504.546445751,530.188275351,137.958905653,144.243472347,147.00866426,172.234076289,685.73836662,969.431371493,156.893591629,496.844492233,144.551048818,151.720891851,142.599822841,686.553474205,680.30639447,148.641725724,145.816781934,748.086759403,170.250423404,500.596024401,498.488046211,970.531065461,779.210444438,155.208169864,540.535625279,156.893773085,970.972995939,496.389908911,151.583035532,760.042707449,151.433619394,690.464275545,153.305269346,478.702638713,684.92559287,973.967962105,160.751529058,146.336967829,151.418282722,137.148344997,522.525832678,968.707243065,915.65716074,163.770265356,681.705440298,144.601419997,970.564125907,928.016289757,154.059888075,545.441975727,151.243496004,147.732819415,496.033843412,493.751143423,141.618766299,138.979914105,484.680541622,155.248924431,152.275762797,500.28033997,137.989727861,299.038439167,155.767017981,540.088262568,497.837189011,149.967573865,150.814643791,491.730378132,673.712163425,146.010994746,149.180489817,780.290034994,149.119892445,501.523255818,192.765741664,266.438430939,492.135573196,168.745286364,686.998535666,154.164953056,514.924591176,156.046059023,163.726240796,153.419710818,159.97229181,953.61440922,156.814340732,151.692778545,152.060901575,153.953662088,284.531917516,163.870745805,157.757993775,145.430049021,179.954025863,154.409628195,156.529475712,245.646104119,743.471122083,493.182744738,240.393923135,143.02683217,968.001512052,500.454686331,141.582147915,965.877649129,742.935957728,139.719256528
