id,avg_temperature,high_temperature,low_temperature,precipitation,hours_sunlight,solar_radiation,deepest_snowfall,total_snowfall,avg_wind_speed,avg_vapor_pressure,avg_local_pressure,avg_humidity,avg_sea_pressure,cloud_cover
miyagi__kashimadai-kana__kashima-dai,1.0,1.0,1.0,1.0,0.996131528046,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
miyagi__kawasaki-kana__kawasaki____2005-10-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
miyagi__kawatari-kana__kawatabi,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.943907156673,0.0,0.0,0.0,0.0,0.0
miyagi__kesennuma-kana__kesenuma,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.998065764023,0.0,0.0,0.0,0.0,0.0
miyagi__komanoyu-kana__commonoyu,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.965183752418,0.0,0.0,0.0,0.0,0.0
miyagi__kurikoma-fukayama-kana__kurikomafukayama____2008-10-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
miyagi__kurikoma-kana__krikoma____1997-04-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
miyagi__kurikomayama-kana__krikomayama____1979-10-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
miyagi__marumori-kana__marmori,1.0,1.0,1.0,1.0,0.998065764023,0.0,0.0,0.0,0.99419729207,0.0,0.0,0.0,0.0,0.0
miyagi__minowa-yama-kana__minotawayama____2005-10-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
miyagi__missing-mountain-kana__hiboyama____2009-11-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
miyagi__momoi-kana__mono,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
miyagi__natori-katakana__natri,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
miyagi__ogatsu-katakana__ogatsu,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
miyagi__okari-kana__oohira,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.992263056093,0.0,0.0,0.0,0.0,0.0
miyagi__onagawa-kana__onagawa,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.996131528046,0.0,0.0,0.0,0.0,0.0
miyagi__sendai-kana__sendai,1.0,1.0,1.0,0.707930367505,1.0,1.0,0.0889748549323,0.0328820116054,1.0,1.0,1.0,1.0,1.0,1.0
miyagi__shinkawa-kana__nikkawa,1.0,1.0,1.0,1.0,1.0,0.0,0.998065764023,0.998065764023,0.959381044487,0.0,0.0,0.0,0.0,0.0
miyagi__shiogama-kana__shioogama,1.0,1.0,1.0,1.0,0.998065764023,0.0,0.0,0.0,0.998065764023,0.0,0.0,0.0,0.0,0.0
miyagi__shiroishi-kana__shiroishi,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.982591876209,0.0,0.0,0.0,0.0,0.0
miyagi__shizugawa-kana__shizugawa,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
miyagi__takasumiyama-kana__takanosuyama____1996-10-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
miyagi__takizawa-kana__uguisawa,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
miyagi__tsukiji-kana__tokidaki,1.0,1.0,1.0,1.0,0.998065764023,0.0,0.0,0.0,0.990328820116,0.0,0.0,0.0,0.0,0.0
miyagi__watari-kana__ravati,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
miyagi__yoneyama-kana__yonayama,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
miyagi__zao-kana__zawo,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.982591876209,0.0,0.0,0.0,0.0,0.0
miyazaki__akae-kana__acae,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
miyazaki__established-kana__mitate____2010-02-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
miyazaki__fukase-kana__lukasse,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
miyazaki__furue-kana__fleece,1.0,1.0,1.0,1.0,0.998065764023,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
miyazaki__hinakage-kana__hinokagase,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
miyazaki__hinata-kana__hyuga,1.0,1.0,1.0,1.0,0.998065764023,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
miyazaki__inohara-kana__inohara____1978-11-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
miyazaki__kai-nakao-kana__onaco____1987-02-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
miyazaki__karuizukayama-kana__vanitsukayama____2009-11-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
miyazaki__kataku-kana__kakuto,1.0,1.0,1.0,0.992263056093,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
miyazaki__kirishima-oikekei__kirishima____2009-11-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
miyazaki__kobayashi-kana__kobayashi,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
miyazaki__kunitomi-katakana__kunitomi,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
miyazaki__kuraoka-kana__klaoka,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
miyazaki__kushima-kana__kushima,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
miyazaki__miyakonochi-kana__tuno,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
miyazaki__miyakonojo-kana__miyako-noodle,1.0,1.0,1.0,0.618955512573,0.996131528046,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
miyazaki__miyazaki-kana__miyazaki,1.0,1.0,1.0,0.543520309478,1.0,1.0,0.0,0.00773694390716,1.0,1.0,1.0,1.0,1.0,1.0
miyazaki__mutsuka-kana__morotuka,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
miyazaki__nakagaya-kana__nakagoya____2010-02-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
miyazaki__nishi-ryori-kana__nishimera,0.996131528046,0.996131528046,0.996131528046,0.996131528046,0.996131528046,0.0,0.0,0.0,0.99419729207,0.0,0.0,0.0,0.0,0.0
miyazaki__nobeoka-kana__noveoka,1.0,1.0,1.0,0.562862669246,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
miyazaki__nojiri-kana__nojiri,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
miyazaki__northern-kana__kitakatta,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
miyazaki__oshimitsu-kana__aburu,1.0,1.0,1.0,0.57833655706,1.0,0.0,0.0,0.0,1.0,0.988394584139,1.0,0.988394584139,1.0,0.0
miyazaki__qingdao-kana__aoshima____2017-02-16,0.796905222437,0.796905222437,0.796905222437,0.796905222437,0.796905222437,0.0,0.0,0.0,0.796905222437,0.0,0.0,0.0,0.0,0.0
miyazaki__saito-kana__site,1.0,1.0,1.0,1.0,0.998065764023,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
miyazaki__shiiba-kana__ciba,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
miyazaki__shinmun-kana__mikado,1.0,1.0,1.0,1.0,0.998065764023,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
miyazaki__shrimp-kana__ebino,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
miyazaki__takachiho-kana__takachiho,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
miyazaki__takahara-kana__takaharu____2013-12-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
miyazaki__takanabe-kana__takanabe,0.158607350097,0.158607350097,0.158607350097,0.158607350097,0.158607350097,0.0,0.0,0.0,0.158607350097,0.0,0.0,0.0,0.0,0.0
miyazaki__tano-kana__tano,0.199226305609,0.199226305609,0.199226305609,0.199226305609,0.199226305609,0.0,0.0,0.0,0.199226305609,0.0,0.0,0.0,0.0,0.0
miyazaki__upper-shiiba-kana__kamishiba____2011-12-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
miyazaki__yagitake-mountain__yabitsudake____1987-02-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
miyazaki__yamada-kana__yamada____2013-12-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nagano__anan-kana__annan,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nagano__enayama-kana__enashan____1981-10-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nagano__hakuba-kana__hakuba,1.0,1.0,1.0,1.0,0.998065764023,0.0,0.955512572534,0.955512572534,0.963249516441,0.0,0.0,0.0,0.0,0.0
nagano__haramura-kana__hamrira,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.982591876209,0.0,0.0,0.0,0.0,0.0
nagano__higashinagi-kana__tomi,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.978723404255,0.0,0.0,0.0,0.0,0.0
nagano__high-border-carta__takabotch____2009-05-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nagano__hotaka-kana__hotaka,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.988394584139,0.0,0.0,0.0,0.0,0.0
nagano__iida-kana__ida,1.0,1.0,1.0,0.535783365571,1.0,0.0,0.027079303675,0.0154738878143,1.0,0.992263056093,1.0,0.992263056093,1.0,0.0
nagano__iijima-kana__igima,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.998065764023,0.0,0.0,0.0,0.0,0.0
nagano__iiyama-kana__iiyama,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.980657640232,0.0,0.0,0.0,0.0,0.0
nagano__ina-kana__ina,0.996131528046,0.996131528046,0.996131528046,0.988394584139,0.996131528046,0.0,0.0,0.0,0.986460348162,0.0,0.0,0.0,0.0,0.0
nagano__kagamiya-kana__kakuyu,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nagano__kaida-kogen-kana__kaida-kougen,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.959381044487,0.0,0.0,0.0,0.0,0.0
nagano__kamikochi-kana__kamikouchi,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nagano__karuizawa-kana__caluzawa,0.998065764023,0.998065764023,0.998065764023,0.582205029014,0.998065764023,0.0,0.235976789168,0.106382978723,0.99419729207,0.996131528046,0.998065764023,0.996131528046,0.0,0.0
nagano__kasadake-kana__northern-kasadake,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nagano__kiso-fukushima-kana__kisofukushima,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.988394584139,0.0,0.0,0.0,0.0,0.0
nagano__kiso-sheila-kana__kiso-hirasawa,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.980657640232,0.0,0.0,0.0,0.0,0.0
nagano__kitagaiki-kana__kita-aiki,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nagano__kotani-kota__otari,0.0,0.0,0.0,0.996131528046,0.0,0.0,0.998065764023,0.996131528046,0.0,0.0,0.0,0.0,0.0,0.0
nagano__matsumine-kana__matsumine____1981-10-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nagano__matsumoto-imai-kana__matsumoto-imai,0.992263056093,0.990328820116,0.990328820116,0.996131528046,0.0,0.0,0.0,0.0,0.99419729207,0.0,0.0,0.0,0.0,0.0
nagano__matsumoto-kana__matsumo,1.0,1.0,1.0,0.52417794971,1.0,0.0,0.0947775628627,0.0444874274662,1.0,1.0,1.0,1.0,1.0,0.0
nagano__minami-shinano-kana__minamishinano,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.990328820116,0.0,0.0,0.0,0.0,0.0
nagano__minamitsutani-kana__minamiotari____1983-10-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nagano__miyata-kana__miyada____2007-11-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nagano__miyata-takahara-kana__miyata-cowgen,0.0,0.0,0.0,0.998065764023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nagano__mr-okasakayama__neukasayama____2003-10-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nagano__mt-mt-yanaka__NONE____2009-05-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nagano__mt-ontaki__ontakesan,0.0,0.0,0.0,0.996131528046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nagano__mt-rikkogiyama__sriko-giyama____2010-05-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nagano__mt-shikaneyama__amika-keiyama____2007-03-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nagano__nagano-kana__nagano,1.0,1.0,1.0,0.700193423598,1.0,1.0,0.201160541586,0.100580270793,1.0,0.996131528046,1.0,0.996131528046,1.0,1.0
nagano__nagawa-kana__nagawa,0.996131528046,0.996131528046,0.996131528046,0.996131528046,0.996131528046,0.0,0.0,0.0,0.982591876209,0.0,0.0,0.0,0.0,0.0
nagano__nagiso-kana__nagiso,1.0,1.0,1.0,1.0,0.982591876209,0.0,0.0,0.0,0.990328820116,0.0,0.0,0.0,0.0,0.0
nagano__nani-kana__namiai,1.0,1.0,1.0,0.996131528046,1.0,0.0,0.0,0.0,0.972920696325,0.0,0.0,0.0,0.0,0.0
nagano__nobeyama-kana__noveyama,1.0,1.0,1.0,1.0,0.998065764023,0.0,0.0,0.0,0.967117988395,0.0,0.0,0.0,0.0,0.0
nagano__nozawaonsen-kana__nozawa-onsen,1.0,1.0,1.0,0.998065764023,0.998065764023,0.0,1.0,0.998065764023,0.974854932302,0.0,0.0,0.0,0.0,0.0
nagano__oka-kana__oshica,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nagano__omachi-kana__oomachi,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.978723404255,0.0,0.0,0.0,0.0,0.0
nagano__onitsuri-kana__kinasa,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nagano__otaki-daisuke-kana__otakuoumata____2015-10-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nagano__rika-kana__tateshina,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.986460348162,0.0,0.0,0.0,0.0,0.0
nagano__sakigakara-kana__heizarikougen,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nagano__saku-kana__saku,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.986460348162,0.0,0.0,0.0,0.0,0.0
nagano__sasayama-kana__sasayama____1982-11-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nagano__shigemiyama-kana__moraisan____1982-11-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nagano__shinano-cho-kana__shinano-macchi,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.982591876209,0.0,0.0,0.0,0.0,0.0
nagano__shinshin-new-town-kana__shinchuu-shinmachi,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.969052224371,0.0,0.0,0.0,0.0,0.0
nagano__shirakabako-lake-kana__shirakabako,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nagano__shiroyama-mountain__azumayan____1978-10-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nagano__sugadaira-kana__sugadeira,1.0,1.0,1.0,1.0,1.0,0.0,0.988394584139,0.988394584139,0.963249516441,0.0,0.0,0.0,0.0,0.0
nagano__sugisima-kana__sugishima,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nagano__suhara-kana__suhara,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nagano__suwa-kana__swawa,1.0,1.0,1.0,0.564796905222,0.996131528046,0.0,0.0754352030948,0.0348162475822,0.998065764023,1.0,1.0,1.0,1.0,0.0
nagano__takashi-kana__takato____1993-02-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nagano__takatoshi-kana__takato,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nagano__tatsuno-kana__tatsuno,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.996131528046,0.0,0.0,0.0,0.0,0.0
nagano__tsukishigeko-kana__jiq-kongutgege____2003-10-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nagano__ueda-kana__ueda,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.990328820116,0.0,0.0,0.0,0.0,0.0
nagano__uegusu-katakana__ugs____1978-10-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nagano__yatsugatake-kana__yatsugatake____2003-10-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nagasaki__arikawa-kana__arica,1.0,1.0,1.0,0.901353965184,0.996131528046,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
nagasaki__arikawa-kana__arica____1977-02-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nagasaki__ashi-kana__ashibe,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
nagasaki__fukae-kana__fucae____2002-11-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nagasaki__fukue-kana__fu-ku,1.0,1.0,1.0,0.547388781431,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
nagasaki__gosaiyogen-dake-kana__goshiharadake____2009-11-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nagasaki__hakuhana-flower-cana__hiakkadai____1998-02-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nagasaki__hirado-kana__hirado,1.0,1.0,1.0,0.624758220503,0.99419729207,0.0,0.0,0.0,1.0,0.996131528046,1.0,0.996131528046,1.0,0.0
nagasaki__isahaya-kana__isa-haya,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nagasaki__ishida-kana__ishida,0.996131528046,0.992263056093,0.992263056093,0.996131528046,0.0,0.0,0.0,0.0,0.996131528046,0.0,0.0,0.0,0.0,0.0
nagasaki__ishihara-kana__izuhara,1.0,0.998065764023,0.998065764023,0.485493230174,1.0,0.0,0.0,0.0,0.998065764023,1.0,1.0,1.0,1.0,0.0
nagasaki__kamiotsuzuka__kamiootsu,0.978723404255,0.978723404255,0.978723404255,0.986460348162,0.0,0.0,0.0,0.0,0.978723404255,0.0,0.0,0.0,0.0,0.0
nagasaki__kamonotsu-kana__kuchinotsu,1.0,1.0,1.0,1.0,0.998065764023,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
nagasaki__kodaiga-kana__otica,1.0,0.992263056093,0.992263056093,1.0,0.0,0.0,0.0,0.0,0.996131528046,0.0,0.0,0.0,0.0,0.0
nagasaki__kunimiyama-kana__kunimiyama____2009-11-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nagasaki__mashigashima-kana__kashiragashima,1.0,0.99419729207,0.99419729207,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
nagasaki__matsuura-kana__matsuura,0.998065764023,0.998065764023,0.998065764023,0.998065764023,0.996131528046,0.0,0.0,0.0,0.996131528046,0.0,0.0,0.0,0.0,0.0
nagasaki__mizushima-kana__mitsushima,1.0,0.998065764023,0.998065764023,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
nagasaki__mt-fugendake-kana__fugenidake____2002-11-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nagasaki__muroura-kana__waniura,0.998065764023,1.0,1.0,0.996131528046,0.998065764023,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
nagasaki__nagasaki-kana__nagasaki,1.0,1.0,1.0,0.603481624758,1.0,1.0,0.0154738878143,0.00773694390716,1.0,0.996131528046,1.0,0.996131528046,1.0,1.0
nagasaki__nagaura-mountain-kana__nagaradake,0.0,0.0,0.0,0.996131528046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nagasaki__nomasaki-kana__nomozaki,0.996131528046,0.996131528046,0.996131528046,0.99419729207,0.992263056093,0.0,0.0,0.0,0.980657640232,0.0,0.0,0.0,0.0,0.0
nagasaki__omura-kana__oomura,1.0,1.0,1.0,0.992263056093,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
nagasaki__ose-seto-kana__ooseto,0.992263056093,0.992263056093,0.992263056093,0.992263056093,0.99419729207,0.0,0.0,0.0,0.992263056093,0.0,0.0,0.0,0.0,0.0
nagasaki__sasebo-kana__sasebo,1.0,1.0,1.0,0.630560928433,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
nagasaki__sasuna-kana__sasuna____1995-08-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nagasaki__shimabara-kana__shimabara,0.996131528046,0.996131528046,0.996131528046,0.996131528046,0.996131528046,0.0,0.0,0.0,0.996131528046,0.0,0.0,0.0,0.0,0.0
nagasaki__tsunengishi-kana__chijiwa____1998-02-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nagasaki__unzenaki-kana__unga-dake,1.0,1.0,1.0,0.588007736944,1.0,0.0,0.0,0.0,0.984526112186,0.949709864603,1.0,0.949709864603,1.0,0.0
nara__arakinake-kana__kojin-dake____1980-12-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nara__daewoo-kana__oeda,1.0,1.0,1.0,1.0,0.998065764023,0.0,0.0,0.0,0.998065764023,0.0,0.0,0.0,0.0,0.0
nara__fengaya-kana__kaseya,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.990328820116,0.0,0.0,0.0,0.0,0.0
nara__gojo-kana__goji,1.0,1.0,1.0,1.0,0.998065764023,0.0,0.0,0.0,0.996131528046,0.0,0.0,0.0,0.0,0.0
nara__hidakudakana__hidegatake____2009-11-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nara__kamikitayama-kana__kamikitayama,0.998065764023,0.998065764023,0.998065764023,1.0,0.998065764023,0.0,0.0,0.0,0.984526112186,0.0,0.0,0.0,0.0,0.0
nara__katsuragi-katakana__katsuragi,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nara__nara-kana__nara,0.158607350097,0.158607350097,0.158607350097,0.617021276596,0.160541586074,0.990328820116,0.00967117988395,0.00386847195358,0.160541586074,0.158607350097,0.998065764023,0.160541586074,0.996131528046,1.0
nara__needle-kana__hari,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.99419729207,0.0,0.0,0.0,0.0,0.0
nara__shimokitayama-kana__shimokitayama,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nara__sonji-kana__soni,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nara__takami-katakana__takami____2009-11-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nara__takamiyama-kana__takamiyama____1979-11-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nara__tamakiyama-kana__tamakiyama,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nara__tawaramoto-kana__tawaramoto,0.0,0.0,0.0,0.982591876209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
